"Feature"	"Mean.Resolute3(n=3)"	"Mean.SvalbardTaylor(n=6)"	"StdErr.Resolute3(n=3)"	"StdErr.SvalbardTaylor(n=6)"	"FishersTest.Pval"	"FishersTest.adjPval"	"3300038653.Resolute3"	"3300039024.Resolute3"	"3300039023.Resolute3"	"3300061232.SvalbardTaylor"	"3300061231.SvalbardTaylor"	"3300061096.SvalbardTaylor"	"3300061097.SvalbardTaylor"	"3300061098.SvalbardTaylor"	"3300061230.SvalbardTaylor"
"Salinimicrobium"	"1.66666666666667"	"219.166666666667"	"1.66666666666667"	"51.6684408297539"	"4.12469363920146e-15"	"1.12090911111124e-14"	"0"	"0"	"5"	"384"	"308"	"108"	"92"	"121"	"302"
"Salinimonas"	"0"	"35"	"0"	"10.1620207964099"	"0.000694804982212719"	"0.00103305621436401"	"0"	"0"	"0"	"47"	"76"	"11"	"17"	"17"	"42"
"Saliniradius"	"0"	"11.6666666666667"	"0"	"4.48454134902457"	"0.185172223687043"	"0.208685123001507"	"0"	"0"	"0"	"17"	"31"	"6"	"2"	"3"	"11"
"Saliniramus"	"0"	"99"	"0"	"42.5715084690845"	"7.1687957787251e-10"	"1.54464167283357e-09"	"0"	"0"	"0"	"95"	"303"	"32"	"39"	"31"	"94"
"Salinisphaera"	"0"	"227"	"0"	"77.9534048860814"	"3.93605437375096e-22"	"1.29877633506674e-21"	"0"	"0"	"0"	"249"	"591"	"116"	"91"	"91"	"224"
"Salinispira"	"0"	"58.3333333333333"	"0"	"17.4177431884208"	"4.61964937120802e-06"	"8.05296876243226e-06"	"0"	"0"	"0"	"74"	"124"	"25"	"16"	"27"	"84"
"Salinispora"	"0"	"410"	"0"	"140.69944325879"	"7.28538144428731e-40"	"3.52071827262391e-39"	"0"	"0"	"0"	"352"	"1104"	"232"	"224"	"221"	"327"
"Salinivenus"	"0"	"125.666666666667"	"0"	"30.2860437238746"	"1.4762971089658e-12"	"3.58337570994426e-12"	"0"	"0"	"0"	"105"	"274"	"80"	"79"	"98"	"118"
"Salinivibrio"	"0"	"47.6666666666667"	"0"	"10.8678935912674"	"4.6376958220539e-05"	"7.58508290651388e-05"	"0"	"0"	"0"	"49"	"93"	"25"	"22"	"36"	"61"
"Salinivirga"	"0"	"309"	"0"	"74.5421580941506"	"4.20847716323396e-30"	"1.69609570201278e-29"	"0"	"0"	"0"	"566"	"294"	"193"	"110"	"196"	"495"
"Salinovirus"	"0"	"1.83333333333333"	"0"	"1.04615698843168"	"1"	"1"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"6"
"Salipaludibacillus"	"0"	"38.3333333333333"	"0"	"10.2393576187398"	"0.000512027120193539"	"0.000764105679133721"	"0"	"0"	"0"	"44"	"84"	"21"	"21"	"18"	"42"
"Salipiger"	"0"	"410.833333333333"	"0"	"162.321577260833"	"7.50958635187847e-40"	"3.61815258216821e-39"	"0"	"0"	"0"	"371"	"1179"	"171"	"163"	"131"	"450"
"Salirhabdus"	"0"	"20.5"	"0"	"6.27030036494797"	"0.0248852711998428"	"0.0316524052895182"	"0"	"0"	"0"	"25"	"48"	"9"	"5"	"15"	"21"
"Salisaeta"	"0"	"204.5"	"0"	"45.9338292184166"	"5.53889922414674e-20"	"1.74328419589058e-19"	"0"	"0"	"0"	"129"	"425"	"152"	"166"	"218"	"137"
"Salisediminibacterium"	"0"	"30.8333333333333"	"0"	"8.89725300927826"	"0.00231946301356471"	"0.00327237318162102"	"0"	"0"	"0"	"36"	"71"	"18"	"13"	"15"	"32"
"Saliterribacillus"	"0"	"7.33333333333333"	"0"	"3.21109188767795"	"0.410091738925187"	"0.436233044992131"	"0"	"0"	"0"	"8"	"22"	"4"	"2"	"0"	"8"
"Salix"	"0"	"38.8333333333333"	"0"	"13.6855560517081"	"0.000320353396222143"	"0.000489000610526797"	"0"	"0"	"0"	"47"	"84"	"10"	"6"	"15"	"71"
"Salmonella"	"0.333333333333333"	"64.5"	"0.333333333333333"	"19.3420957154768"	"1.65685558146961e-05"	"2.78226691982633e-05"	"0"	"0"	"1"	"83"	"145"	"35"	"26"	"21"	"77"
"Salpingoeca"	"6"	"118.5"	"6"	"44.1646540421938"	"0.111242361114248"	"0.132203458831621"	"0"	"0"	"18"	"126"	"324"	"52"	"27"	"60"	"122"
"Salsuginibacillus"	"0"	"23"	"0"	"7.30296743340222"	"0.0107191260239388"	"0.0142743473735245"	"0"	"0"	"0"	"23"	"57"	"13"	"9"	"11"	"25"
"Saltrevirus"	"0"	"0.666666666666667"	"0"	"0.333333333333333"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"
"Samistivirus"	"0"	"41.1666666666667"	"0"	"8.90474280619291"	"0.000222646707847036"	"0.000343126528110584"	"0"	"0"	"0"	"57"	"56"	"29"	"16"	"21"	"68"
"Samsonia"	"0"	"4.5"	"0"	"1.31021626713557"	"0.625271521482513"	"0.64380739516963"	"0"	"0"	"0"	"6"	"10"	"1"	"4"	"4"	"2"
"Sandaracinomonas"	"0"	"104.166666666667"	"0"	"18.0894382935949"	"2.26689588764422e-10"	"4.9781593036409e-10"	"0"	"0"	"0"	"149"	"157"	"70"	"51"	"77"	"121"
"Sandaracinus"	"0"	"8891.83333333333"	"0"	"3928.30862175794"	"0"	"0"	"0"	"0"	"0"	"10697"	"27036"	"3530"	"669"	"3077"	"8342"
"Sandarakinorhabdus"	"0"	"3266.33333333333"	"0"	"1966.70093755451"	"7.74286275766177e-314"	"1.44233327183248e-312"	"0"	"0"	"0"	"2192"	"12687"	"287"	"392"	"304"	"3736"
"Sanghuangporus"	"0"	"10.5"	"0"	"3.71259118855461"	"0.175776562578988"	"0.202367267877498"	"0"	"0"	"0"	"10"	"26"	"5"	"3"	"3"	"16"
"Sanguibacter"	"0"	"565.333333333333"	"0"	"190.39847104895"	"9.86479195216881e-55"	"5.67446919474845e-54"	"0"	"0"	"0"	"730"	"1379"	"199"	"202"	"216"	"666"
"Sanguibacteroides"	"0"	"32"	"0"	"12.7331588120675"	"0.00152269985597234"	"0.00219564821716264"	"0"	"0"	"0"	"93"	"29"	"13"	"7"	"20"	"30"
"Saonia"	"0"	"48"	"0"	"11.2960169971544"	"4.69821308576311e-05"	"7.66059782533588e-05"	"0"	"0"	"0"	"69"	"83"	"26"	"21"	"23"	"66"
"Saphexavirus"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"Saprolegnia"	"0"	"121.666666666667"	"0"	"48.6988478074972"	"5.05738214720383e-12"	"1.19145973526773e-11"	"0"	"0"	"0"	"111"	"352"	"51"	"23"	"65"	"128"
"Saprospira"	"0"	"314.166666666667"	"0"	"28.395324341244"	"1.34255808330002e-30"	"5.44500772011806e-30"	"0"	"0"	"0"	"348"	"352"	"316"	"178"	"369"	"322"
"Sarcina"	"0"	"13.3333333333333"	"0"	"4.12849178810428"	"0.122344626598981"	"0.142594464759234"	"0"	"0"	"0"	"23"	"28"	"9"	"2"	"6"	"12"
"Sashavirus"	"0"	"2"	"0"	"0.930949336251263"	"1"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"2"	"6"
"Scandinavium"	"0"	"7"	"0"	"1.31656117720877"	"0.406464977454264"	"0.434974545011176"	"0"	"0"	"0"	"11"	"10"	"2"	"7"	"6"	"6"
"Scardovia"	"0"	"3.5"	"0"	"0.991631652042901"	"1"	"1"	"0"	"0"	"0"	"6"	"7"	"2"	"3"	"1"	"2"
"Scatolibacter"	"0"	"10.3333333333333"	"0"	"2.62889922041738"	"0.175395850672736"	"0.202367267877498"	"0"	"0"	"0"	"9"	"21"	"4"	"6"	"7"	"15"
"Schaalia"	"0"	"90.1666666666667"	"0"	"30.4361809547635"	"4.78410120791445e-09"	"9.92120405835462e-09"	"0"	"0"	"0"	"116"	"225"	"32"	"39"	"36"	"93"
"Schaedlerella"	"0"	"9.83333333333333"	"0"	"2.67602524485684"	"0.278384785969511"	"0.303795931282804"	"0"	"0"	"0"	"15"	"20"	"10"	"3"	"5"	"6"
"Scheffersomyces"	"0"	"4.5"	"0"	"1.31021626713557"	"0.625271521482513"	"0.64380739516963"	"0"	"0"	"0"	"7"	"9"	"1"	"1"	"5"	"4"
"Schiekvirus"	"0"	"0.833333333333333"	"0"	"0.542627353203324"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"3"
"Schinkia"	"0"	"11.3333333333333"	"0"	"3.24208437754342"	"0.181344072249448"	"0.205454882421228"	"0"	"0"	"0"	"18"	"24"	"5"	"5"	"6"	"10"
"Schizophyllum"	"0.333333333333333"	"9.33333333333333"	"0.333333333333333"	"3.2829526005987"	"0.724720653192961"	"0.725173320684025"	"0"	"0"	"1"	"12"	"24"	"4"	"2"	"5"	"9"
"Schizopora"	"0"	"5.5"	"0"	"2.27669350887056"	"0.632771307512721"	"0.644642057001831"	"0"	"0"	"0"	"5"	"16"	"4"	"0"	"2"	"6"
"Schizosaccharomyces"	"0"	"19.3333333333333"	"0"	"4.52155332208351"	"0.0235590158622813"	"0.0302901632515045"	"0"	"0"	"0"	"24"	"36"	"14"	"4"	"14"	"24"
"Schizotequatrovirus"	"0"	"1.66666666666667"	"0"	"0.714920352984241"	"1"	"1"	"0"	"0"	"0"	"2"	"5"	"1"	"0"	"1"	"1"
"Schleiferia"	"0"	"229.166666666667"	"0"	"24.2520331335563"	"1.68402885713104e-22"	"5.63218001904786e-22"	"0"	"0"	"0"	"273"	"252"	"198"	"132"	"222"	"298"
"Schleiferilactobacillus"	"0"	"11.1666666666667"	"0"	"3.19808970758761"	"0.179761547063641"	"0.204312166297235"	"0"	"0"	"0"	"17"	"24"	"10"	"7"	"5"	"4"
"Schlesneria"	"0"	"4851.66666666667"	"0"	"1809.82503144488"	"0"	"0"	"0"	"0"	"0"	"5573"	"12809"	"1900"	"921"	"1874"	"6033"
"Schmittlotzvirus"	"0"	"2.16666666666667"	"0"	"1.16666666666667"	"1"	"1"	"0"	"0"	"0"	"7"	"4"	"0"	"0"	"0"	"2"
"Schnabeltiervirus"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"Schnuerera"	"0"	"17.3333333333333"	"0"	"5.88028721898665"	"0.035009379125491"	"0.0440817001453626"	"0"	"0"	"0"	"34"	"36"	"7"	"5"	"5"	"17"
"Schumannella"	"0"	"223"	"0"	"90.2747657617196"	"7.98411606466066e-22"	"2.61298343934349e-21"	"0"	"0"	"0"	"310"	"593"	"45"	"41"	"51"	"298"
"Schwartzia"	"0"	"14.6666666666667"	"0"	"3.16929715306792"	"0.0795570082268487"	"0.0954326673001959"	"0"	"0"	"0"	"12"	"28"	"10"	"8"	"10"	"20"
"Sciscionella"	"0"	"104.833333333333"	"0"	"30.9143080861346"	"1.45100546000386e-10"	"3.22177511701481e-10"	"0"	"0"	"0"	"94"	"256"	"73"	"67"	"50"	"89"
"Sciuripoxvirus"	"0"	"0.333333333333333"	"0"	"0.210818510677892"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"
"Scleroderma"	"0"	"15"	"0"	"4.52401002061961"	"0.0811162197022913"	"0.0970486810777227"	"0"	"0"	"0"	"16"	"32"	"6"	"6"	"6"	"24"
"Sclerotinia"	"0"	"107.833333333333"	"0"	"48.8790457262733"	"1.07915745924883e-10"	"2.40613813460908e-10"	"0"	"0"	"0"	"151"	"172"	"13"	"7"	"6"	"298"
"Scopulibacillus"	"0"	"19.5"	"0"	"5.09084144976709"	"0.0236187009465306"	"0.0303151826389521"	"0"	"0"	"0"	"25"	"36"	"11"	"9"	"6"	"30"
"Scytonema"	"0"	"2317.16666666667"	"0"	"462.372030344013"	"7.50540467229966e-223"	"1.08321245811028e-221"	"0"	"0"	"0"	"1912"	"4613"	"1954"	"1674"	"1730"	"2020"
"Sebaldella"	"0"	"19"	"0"	"5.29150262212918"	"0.0378702430554411"	"0.0468841803514812"	"0"	"0"	"0"	"28"	"31"	"14"	"4"	"5"	"32"
"Secundilactobacillus"	"0"	"17.3333333333333"	"0"	"7.1631774451783"	"0.035009379125491"	"0.0440817001453626"	"0"	"0"	"0"	"24"	"50"	"6"	"13"	"5"	"6"
"Sedimentibacter"	"0"	"54.5"	"0"	"21.3381504977978"	"9.88150427495793e-06"	"1.68855145050481e-05"	"0"	"0"	"0"	"133"	"85"	"14"	"9"	"7"	"79"
"Sedimenticola"	"0"	"148.5"	"0"	"49.0447074956446"	"1.04249883925512e-14"	"2.7881187654202e-14"	"0"	"0"	"0"	"174"	"373"	"75"	"50"	"71"	"148"
"Sedimentisphaera"	"0"	"296.666666666667"	"0"	"117.868476607521"	"5.97718719941854e-29"	"2.33263188635043e-28"	"0"	"0"	"0"	"381"	"801"	"94"	"52"	"77"	"375"
"Sedimentitalea"	"0"	"71.8333333333333"	"0"	"26.6125492536468"	"2.10839763202986e-07"	"3.98778395101752e-07"	"0"	"0"	"0"	"66"	"200"	"35"	"32"	"29"	"69"
"Sediminibacillus"	"0"	"29.5"	"0"	"9.65660395791398"	"0.00355525292088272"	"0.00492691624502951"	"0"	"0"	"0"	"28"	"75"	"18"	"10"	"15"	"31"
"Sediminibacter"	"2"	"44.5"	"2"	"6.60176744011279"	"0.256038363425053"	"0.287336923437433"	"0"	"0"	"6"	"62"	"48"	"26"	"30"	"37"	"64"
"Sediminibacterium"	"0.333333333333333"	"7969.83333333333"	"0.333333333333333"	"1021.80994373274"	"0"	"0"	"0"	"0"	"1"	"9474"	"10693"	"7461"	"3491"	"7630"	"9070"
"Sediminicola"	"0.333333333333333"	"112"	"0.333333333333333"	"23.7683262627669"	"7.49172390464584e-10"	"1.61097203962988e-09"	"0"	"0"	"1"	"162"	"194"	"71"	"49"	"69"	"127"
"Sediminihabitans"	"0"	"60.3333333333333"	"0"	"15.7959207110922"	"3.18737720789246e-06"	"5.59581182141778e-06"	"0"	"0"	"0"	"59"	"136"	"40"	"33"	"36"	"58"
"Sediminimonas"	"0"	"42.6666666666667"	"0"	"16.1651202009484"	"0.000149174036125467"	"0.00023314810329073"	"0"	"0"	"0"	"44"	"118"	"13"	"19"	"16"	"46"
"Sediminispirochaeta"	"0"	"81"	"0"	"23.535788351643"	"3.14005418268327e-08"	"6.22955640948433e-08"	"0"	"0"	"0"	"98"	"181"	"51"	"31"	"29"	"96"
"Sediminitomix"	"0"	"172.5"	"0"	"30.3070398862487"	"4.94284240498858e-17"	"1.44233761981634e-16"	"0"	"0"	"0"	"262"	"224"	"121"	"82"	"118"	"228"
"Sednavirus"	"0"	"1.16666666666667"	"0"	"0.600925212577332"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"1"
"Segetibacter"	"0"	"7296"	"0"	"997.603127501112"	"0"	"0"	"0"	"0"	"0"	"11699"	"7120"	"5194"	"5407"	"6077"	"8279"
"Segniliparus"	"0"	"41.1666666666667"	"0"	"16.0279270164437"	"0.000222646707847036"	"0.000343126528110584"	"0"	"0"	"0"	"31"	"120"	"23"	"20"	"17"	"36"
"Seinonella"	"0"	"27.1666666666667"	"0"	"7.17131632113504"	"0.0050158835872249"	"0.00686496839533045"	"0"	"0"	"0"	"34"	"57"	"21"	"12"	"9"	"30"
"Selaginella"	"0"	"184.833333333333"	"0"	"74.9583958680488"	"3.46149678083657e-18"	"1.03844903425097e-17"	"0"	"0"	"0"	"192"	"407"	"31"	"22"	"48"	"409"
"Selenihalanaerobacter"	"0"	"31.6666666666667"	"0"	"8.12677331075775"	"0.00151288191526547"	"0.00218641121177743"	"0"	"0"	"0"	"33"	"70"	"15"	"20"	"22"	"30"
"Seleniivibrio"	"0"	"38.3333333333333"	"0"	"12.8547440442992"	"0.000512027120193539"	"0.000764105679133721"	"0"	"0"	"0"	"48"	"88"	"16"	"11"	"10"	"57"
"Selenomonas"	"0"	"226.166666666667"	"0"	"73.5329480195405"	"3.65939973218402e-22"	"1.20950030012546e-21"	"0"	"0"	"0"	"290"	"554"	"104"	"93"	"92"	"224"
"Sellimonas"	"0"	"4.16666666666667"	"0"	"1.0137937550497"	"1"	"1"	"0"	"0"	"0"	"7"	"7"	"2"	"2"	"2"	"5"
"Sendosyvirus"	"0"	"0.333333333333333"	"0"	"0.333333333333333"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"Senegalia"	"0"	"19.1666666666667"	"0"	"7.54284060844749"	"0.0235425573149341"	"0.0302901632515045"	"0"	"0"	"0"	"52"	"18"	"5"	"5"	"7"	"28"
"Senegalimassilia"	"0"	"32.3333333333333"	"0"	"11.1584546918967"	"0.00154504405485028"	"0.00222186766236099"	"0"	"0"	"0"	"63"	"55"	"6"	"12"	"5"	"53"
"Seonamhaeicola"	"0"	"101.833333333333"	"0"	"24.4791294325958"	"3.16942227034952e-10"	"6.92217379291061e-10"	"0"	"0"	"0"	"175"	"160"	"57"	"41"	"49"	"129"
"Seongchinamella"	"0"	"103.666666666667"	"0"	"34.9653797030402"	"2.1742743432713e-10"	"4.79447694139108e-10"	"0"	"0"	"0"	"100"	"269"	"54"	"36"	"56"	"107"
"Seoulvirus"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"Septimatrevirus"	"0"	"7.5"	"0"	"3.13847096529504"	"0.412455197334107"	"0.437584917966384"	"0"	"0"	"0"	"17"	"12"	"0"	"2"	"0"	"14"
"Sepunavirus"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"Serendipita"	"0"	"22.5"	"0"	"9.82768199187038"	"0.0171250085406838"	"0.0220976751366697"	"0"	"0"	"0"	"21"	"62"	"5"	"4"	"3"	"40"
"Serinibacter"	"0"	"107.666666666667"	"0"	"31.555946789437"	"1.05875328469941e-10"	"2.36393416318948e-10"	"0"	"0"	"0"	"106"	"258"	"66"	"49"	"62"	"105"
"Serinicoccus"	"0"	"319.333333333333"	"0"	"90.0480118850186"	"4.28317951184829e-31"	"1.75939835332845e-30"	"0"	"0"	"0"	"291"	"759"	"205"	"185"	"189"	"287"
"Serpentinicella"	"0"	"32.8333333333333"	"0"	"9.74821921059317"	"0.00160279882532365"	"0.00229462351936415"	"0"	"0"	"0"	"72"	"48"	"14"	"11"	"17"	"35"
"Serpentinimonas"	"0"	"255"	"0"	"56.7174282444706"	"5.54557136323902e-25"	"1.99192944482263e-24"	"0"	"0"	"0"	"180"	"534"	"237"	"177"	"181"	"221"
"Serpula"	"0"	"7.66666666666667"	"0"	"3.55590276082522"	"0.415159910798025"	"0.439290737845731"	"0"	"0"	"0"	"8"	"21"	"1"	"0"	"1"	"15"
"Serratia"	"0"	"255.166666666667"	"0"	"86.3135434203566"	"5.55980072650419e-25"	"1.99257287782096e-24"	"0"	"0"	"0"	"300"	"638"	"107"	"94"	"96"	"296"
"Setaria"	"0"	"26"	"0"	"8.70249006510972"	"0.00778642373111021"	"0.0104646399473478"	"0"	"0"	"0"	"34"	"57"	"8"	"3"	"13"	"41"
"Seunavirus"	"0"	"1.16666666666667"	"0"	"0.65404722901162"	"1"	"1"	"0"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"1"
"Seuratvirus"	"0"	"3.5"	"0"	"1.58640053790544"	"1"	"1"	"0"	"0"	"0"	"6"	"8"	"0"	"0"	"0"	"7"
"Shalavirus"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"Shandongvirus"	"0"	"0.833333333333333"	"0"	"0.477260702109212"	"1"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"1"
"Shapirovirus"	"0"	"2.5"	"0"	"1.17615191762516"	"1"	"1"	"0"	"0"	"0"	"3"	"8"	"1"	"1"	"0"	"2"
"Sharpea"	"0"	"4.33333333333333"	"0"	"1.40633487398193"	"1"	"1"	"0"	"0"	"0"	"10"	"6"	"3"	"1"	"1"	"5"
"Shewanella"	"18.6666666666667"	"615.833333333333"	"11.3480296870328"	"186.550335775034"	"6.25191924623247e-15"	"1.69039234303197e-14"	"11"	"4"	"41"	"772"	"1423"	"301"	"220"	"289"	"690"
"Shigella"	"0"	"16.8333333333333"	"0"	"5.02935825373819"	"0.0545590507431048"	"0.066822323616555"	"0"	"0"	"0"	"16"	"40"	"7"	"12"	"7"	"19"
"Shimazuella"	"0"	"27.5"	"0"	"7.91096285753721"	"0.00513952304891738"	"0.00702218842163381"	"0"	"0"	"0"	"39"	"58"	"16"	"5"	"15"	"32"
"Shimia"	"0"	"286.333333333333"	"0"	"118.448207153075"	"5.87483903886009e-28"	"2.24083146196521e-27"	"0"	"0"	"0"	"265"	"838"	"95"	"87"	"94"	"339"
"Shimwellia"	"0"	"6.5"	"0"	"2.59165326899002"	"0.404076131448938"	"0.434974545011176"	"0"	"0"	"0"	"11"	"17"	"2"	"2"	"1"	"6"
"Shinella"	"0"	"772.5"	"0"	"364.997694056643"	"1.54422681478719e-74"	"1.07793087463576e-73"	"0"	"0"	"0"	"988"	"2362"	"112"	"86"	"90"	"997"
"Shouchella"	"0"	"3.83333333333333"	"0"	"1.24944432093275"	"1"	"1"	"0"	"0"	"0"	"7"	"8"	"0"	"2"	"3"	"3"
"Shuimuvirus"	"0"	"0.666666666666667"	"0"	"0.333333333333333"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"1"
"Shuttleworthia"	"0.333333333333333"	"4.66666666666667"	"0.333333333333333"	"1.74483364377365"	"1"	"1"	"0"	"0"	"1"	"4"	"12"	"5"	"1"	"0"	"6"
"Siansivirga"	"3"	"31.8333333333333"	"3"	"5.97448277631164"	"0.447512475232341"	"0.468725063956986"	"0"	"0"	"9"	"48"	"41"	"25"	"11"	"22"	"44"
"Siccationidurans"	"0"	"1709.5"	"0"	"440.90374988955"	"1.48885491256065e-164"	"1.74735939188437e-163"	"0"	"0"	"0"	"1788"	"3784"	"1000"	"1390"	"770"	"1525"
"Siccibacter"	"0"	"11"	"0"	"4.44222166638872"	"0.178407720562213"	"0.20327821361356"	"0"	"0"	"0"	"9"	"32"	"7"	"2"	"4"	"12"
"Sideroxydans"	"0"	"568"	"0"	"110.476845236155"	"7.22608812769914e-55"	"4.17913111212058e-54"	"0"	"0"	"0"	"865"	"928"	"566"	"294"	"396"	"359"
"Silanimonas"	"0"	"337.5"	"0"	"49.598219054048"	"1.04302495771838e-32"	"4.40296701519063e-32"	"0"	"0"	"0"	"411"	"548"	"279"	"247"	"229"	"311"
"Silicimonas"	"0"	"186.666666666667"	"0"	"81.2398369712243"	"2.37963095477798e-18"	"7.17247185240701e-18"	"0"	"0"	"0"	"166"	"569"	"69"	"64"	"39"	"213"
"Silvanigrella"	"0"	"239.833333333333"	"0"	"42.5600882413454"	"1.72507056079781e-23"	"5.91769387237279e-23"	"0"	"0"	"0"	"272"	"389"	"163"	"315"	"109"	"191"
"Silviavirus"	"0"	"0.333333333333333"	"0"	"0.210818510677892"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"
"Silvibacterium"	"0"	"359.166666666667"	"0"	"103.286467867018"	"6.83627966725247e-35"	"3.00047124025711e-34"	"0"	"0"	"0"	"397"	"831"	"212"	"140"	"198"	"377"
"Silvimonas"	"0"	"107.166666666667"	"0"	"34.6625798873143"	"1.01382555650667e-10"	"2.26836388480962e-10"	"0"	"0"	"0"	"130"	"262"	"48"	"42"	"46"	"115"
"Simiduia"	"0"	"84.3333333333333"	"0"	"30.4156392520544"	"1.44948768401459e-08"	"2.9319182699386e-08"	"0"	"0"	"0"	"114"	"217"	"32"	"22"	"33"	"88"
"Siminovitchia"	"0"	"27"	"0"	"7.69848469938511"	"0.00496908439975177"	"0.00681255730286892"	"0"	"0"	"0"	"33"	"62"	"21"	"16"	"9"	"21"
"Siminovitchvirus"	"0"	"0.333333333333333"	"0"	"0.333333333333333"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"
"Simkania"	"0"	"52.6666666666667"	"0"	"16.6446521274686"	"1.45142646840335e-05"	"2.45661405428649e-05"	"0"	"0"	"0"	"76"	"122"	"24"	"19"	"21"	"54"
"Simonsiella"	"0"	"4.5"	"0"	"0.991631652042901"	"0.625271521482513"	"0.64380739516963"	"0"	"0"	"0"	"3"	"9"	"4"	"2"	"4"	"5"
"Simplicispira"	"0"	"980.333333333333"	"0"	"290.757019596165"	"1.56621487708832e-94"	"1.27364275791649e-93"	"0"	"0"	"0"	"1108"	"2284"	"456"	"477"	"454"	"1103"
"Singulisphaera"	"0"	"7013.5"	"0"	"2540.45049482698"	"0"	"0"	"0"	"0"	"0"	"6133"	"19392"	"3529"	"3404"	"3271"	"6352"
"Sinimarinibacterium"	"0"	"178.166666666667"	"0"	"63.2794946601539"	"1.61795889398015e-17"	"4.78223274567565e-17"	"0"	"0"	"0"	"203"	"475"	"97"	"56"	"81"	"157"
"Sinirhodobacter"	"0"	"289"	"0"	"123.225267971576"	"4.31332716242778e-28"	"1.64915277188766e-27"	"0"	"0"	"0"	"254"	"875"	"105"	"98"	"89"	"313"
"Sinobaca"	"0"	"9.83333333333333"	"0"	"2.52212432507026"	"0.278384785969511"	"0.303795931282804"	"0"	"0"	"0"	"12"	"20"	"9"	"4"	"3"	"11"
"Sinobacterium"	"0"	"30.1666666666667"	"0"	"8.84841479839437"	"0.00224368192056027"	"0.00318650570632762"	"0"	"0"	"0"	"37"	"71"	"17"	"14"	"17"	"25"
"Sinomonas"	"0"	"219.166666666667"	"0"	"71.0034819177514"	"1.67315360035488e-21"	"5.42589487402534e-21"	"0"	"0"	"0"	"231"	"560"	"120"	"114"	"106"	"184"
"Sinorhizobium"	"0"	"2179"	"0"	"992.047646705204"	"1.21458557355743e-209"	"1.66304793917863e-208"	"0"	"0"	"0"	"2624"	"6496"	"357"	"332"	"336"	"2929"
"Sinosporangium"	"0"	"86.8333333333333"	"0"	"25.3921466424387"	"1.04306166595552e-08"	"2.12458332976573e-08"	"0"	"0"	"0"	"91"	"208"	"49"	"52"	"43"	"78"
"Siovirus"	"0"	"8.83333333333333"	"0"	"4.00347071648811"	"0.266607810597567"	"0.294962508685982"	"0"	"0"	"0"	"15"	"18"	"0"	"0"	"0"	"20"
"Siphonobacter"	"0.333333333333333"	"1259"	"0.333333333333333"	"117.625677468825"	"6.68149872186236e-119"	"6.31490321676903e-118"	"0"	"0"	"1"	"1062"	"1153"	"1668"	"1339"	"1461"	"871"
"Sistotremastrum"	"0"	"8.66666666666667"	"0"	"2.37580395749406"	"0.265725898951981"	"0.294962508685982"	"0"	"0"	"0"	"13"	"17"	"8"	"0"	"7"	"7"
"Skermanella"	"0.333333333333333"	"849.333333333333"	"0.333333333333333"	"347.857505948117"	"1.04439913199247e-79"	"7.6051245884179e-79"	"0"	"0"	"1"	"893"	"2467"	"319"	"218"	"278"	"921"
"Skermania"	"0"	"61.1666666666667"	"0"	"21.4249335536374"	"3.45411407585952e-06"	"6.04422801696008e-06"	"0"	"0"	"0"	"54"	"165"	"32"	"31"	"27"	"58"
"Slackia"	"0"	"134.333333333333"	"0"	"52.7431933470514"	"2.18579945959678e-13"	"5.5187560823862e-13"	"0"	"0"	"0"	"317"	"255"	"32"	"29"	"18"	"155"
"Slopekvirus"	"0"	"0.666666666666667"	"0"	"0.333333333333333"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"
