#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Litostomatea;family__Haptoria	2	1	3	5	12	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Conthreep;family__Prostomatea	0	2	0	378	419	435	0	0	0	0	0	2	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Conthreep;family__Plagiopylea	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Conthreep;family__Phyllopharyngea	0	2	4	19	21	15	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Conthreep;family__Oligohymenophorea	3	2	0	0	6	4	0	6	0	0	48	25	8	2	0	10	2
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Conthreep;family__Colpodea	27	34	25	0	1	0	0	0	0	0	137	53	71	1	2	1	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Monoblepharidomycetes;order__Monoblepharidales;family__unknown	0	0	0	5	2	4	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__unknown;family__unknown	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__uncultured;family__unknown	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Spizellomycetales;family__uncultured	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Spizellomycetales;family__Spizellomycetaceae	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Spizellomycetales;family__Powellomycetaceae	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Rhizophydiales;family__uncultured	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Rhizophydiales;family__Rhizophydiaceae	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Rhizophlyctidales;family__Rhizophlyctidaceae	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__IncertaeSedis;family__IncertaeSedis	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Gromochytriales;family__Gromochytriaceae	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Cladochytriales;family__Nowakowskiellaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes;order__Chytridiales;family__Chytriomycetaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__uncultured;order__unknown;family__unknown	14	7	2	3	1	2	0	0	0	2	0	3	0	3	0	3	1
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Vampyrellidae;order__unknown;family__unknown	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Thecofilosea;order__unknown;family__unknown	1	3	4	1201	1171	1288	0	0	0	0	0	1	0	3	0	6	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Thecofilosea;order__IncertaeSedis;family__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Thecofilosea;order__Cryomonadida;family__Rhizaspididae	3	12	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Thecofilosea;order__Cryomonadida;family__Protaspidae	0	0	0	10	8	10	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Phytomyxea;order__unknown;family__unknown	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelCladeGran-1;order__unknown;family__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelClade2;order__unknown;family__unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelClade10;order__unknown;family__unknown	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__IncertaeSedis;order__unknown;family__unknown	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	2	2
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Imbricatea;order__unknown;family__unknown	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Imbricatea;order__unknown;family__Thaumatomonadida	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Imbricatea;order__unknown;family__Euglyphida	1	0	0	0	0	1	0	0	0	0	0	4	0	0	8	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Imbricatea;order__Spongomonadida;family__unknown	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Granofilosea;order__unknown;family__unknown	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Glissomonadida;order__unknown;family__unknown	13	6	4	0	1	0	0	0	0	0	0	0	0	1574	37	483	518
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Cercomonadidae;order__unknown;family__unknown	0	0	4	0	1	0	0	0	0	0	0	2	0	1	44	2	3
root__Root;domain__Eukaryota;phylum__Centrohelida;class__unknown;order__unknown;family__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Centrohelida;class__unknown;order__unknown;family__Acanthocystidae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Breviatea;class__unknown;order__unknown;family__unknown	0	0	0	10	12	7	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Blastocladiomycota;class__Blastocladiomycetes;order__Blastocladiales;family__unknown	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Blastocladiomycota;class__Blastocladiomycetes;order__Blastocladiales;family__Physodermataceae	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Blastocladiomycota;class__Blastocladiomycetes;order__Blastocladiales;family__Blastocladiaceae	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__unknown;order__unknown;family__unknown	0	1	1	2	2	3	0	0	0	0	0	0	0	0	1	20	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__P34.6;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__LG08-10;order__unknown;family__unknown	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__K4;order__unknown;family__unknown	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Bicosoecida;class__CH1-2B-3;order__unknown;family__unknown	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__unknown;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Ustilaginomycetes;order__Ustilaginales;family__Ustilaginaceae	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Trichosporonales;family__Trichosporonaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Filobasidiales;family__Filobasidiaceae	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Tremellomycetes;order__Cystofilobasidiales;family__Mrakiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	241	165
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Spiculogloeomycetes;order__Spiculogloeales;family__Spiculogloeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__Kriegeriales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__Kriegeriales;family__Camptobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	15	6
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Microbotryomycetes;order__IncertaeSedis;family__Chrysozymaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Malasseziomycetes;order__Malasseziales;family__Malasseziaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Exobasidiomycetes;order__Microstromatales;family__Microstromataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Dacrymycetes;order__Dacrymycetales;family__Dacrymycetaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__unknown;family__unknown	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Lachnocladiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Corticiales;family__Corticiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Cantharellales;family__Ceratobasidiaceae	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Boletales;family__uncultured	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Boletales;family__Serpulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__unknown	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__uncultured	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Tricholomataceae	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Strophariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Marasmiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Entolomataceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Agaricaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__unknown;order__unknown;family__unknown	2	1	5	0	0	1	0	0	0	0	0	0	0	1	0	12	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__uncultured;order__unknown;family__unknown	0	1	3	0	0	0	0	0	0	0	0	0	0	16	0	93	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylonomycetes;order__IncertaeSedis;family__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Xylobotryomycetes;order__Xylobotryales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__unknown;family__unknown	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Xylariales;family__Xylariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__unknown	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Sordariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Chaetomiaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Sordariales;family__Cephalothecaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales;family__Ophiostomataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Microascales;family__Graphiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Magnaporthales;family__Magnaporthaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Lulworthiales;family__Lulworthiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__IncertaeSedis;family__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Stachybotryaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Ophiocordycipitaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Nectriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	4	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Hypocreaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Cordycipitaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Sordariomycetes;order__Diaporthales;family__Cryphonectriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Trichomonascaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycopsidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycodaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Pichiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Phaffomycetaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Metschnikowiaceae	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Lipomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Tuberaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Sarcoscyphaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Rhizinaceae	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pyronemataceae	8	16	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Pezizaceae	4	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Helvellaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Pezizomycetes;order__Pezizales;family__Ascobolaceae	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Peltulaceae	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	7	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Lichinaceae	12	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lichinomycetes;order__Lichinales;family__Heppiaceae	5	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__unknown;family__unknown	1	1	0	0	0	0	0	0	0	0	0	0	0	8	0	986	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__uncultured;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Thelebolales;family__Thelebolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1473	5
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Rhytismatales;family__Cudoniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__IncertaeSedis;family__Myxotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__IncertaeSedis;family__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__unknown	26	15	6	0	0	0	0	0	0	0	0	0	0	4	0	31	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Sclerotiniaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Leotiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__IncertaeSedis	6	7	1	0	0	0	0	0	0	0	0	0	0	4	0	15	7
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Helotiaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Cordieritidaceae	4	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Chlorociboriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Helotiales;family__Cenangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Erysiphales;family__Erysiphaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Leotiomycetes;order__Cyttariales;family__Cyttariaceae	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__LeotiomycetaIncertaeSedis;order__Candelariales;family__Pycnoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__unknown;family__unknown	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Umbilicariales;family__Umbilicariaceae	10	3	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Teloschistales;family__Teloschistaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	8
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Teloschistales;family__Megalosporaceae	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Rhizocarpales;family__Rhizocarpaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Pertusariales;family__unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Pertusariales;family__Pertusariaceae	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Pertusariales;family__Ochrolechiaceae	23	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Peltigerales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Peltigerales;family__Coccocarpiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Ostropales;family__Graphidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Stereocaulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Ramalinaceae	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Psoraceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Parmeliaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Micareaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Lecanoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Ascomycota;class__Lecanoromycetes;order__Lecanorales;family__Cladoniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
