#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Eukaryota;phylum__Protalveolata;class__Syndiniales;order__unknown;family__SyndinialesGroupI;genus__unknown	0	0	0	3	2	2	0	0	0	11	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Protalveolata;class__Colpodellida;order__unknown;family__unknown;genus__Colpodella	0	1	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Porifera;class__Calcarea;order__Clathrinida;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	28	7	0	0	0	0
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__Stenostomidae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	0
root__Root;domain__Eukaryota;phylum__Platyhelminthes;class__Catenulida;order__unknown;family__Catenulidae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	36	22	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__unknown;family__unknown;genus__unknown	263	369	543	1352	1257	1314	0	0	0	1	8	15	17	54	28	23	12
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Pottiales;family__unknown;genus__Syntrichia	30	51	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Pottiales;family__unknown;genus__Pottia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Polytrichales;family__unknown;genus__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Polytrichales;family__unknown;genus__Dawsonia	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Marchantiales;family__unknown;genus__Conocephalum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Lycopodiales;family__unknown;genus__Lycopodiella	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Embryophyta;order__Bryales;family__unknown;genus__Pohlia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Phragmoplastophyta;class__Coleochaetophyceae;order__unknown;family__unknown;genus__Coleochaete	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__Pythium	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	2
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__Phytopythium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Peronosporomycetes;class__unknown;order__unknown;family__unknown;genus__Lagenidium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Pavlovophyceae;class__unknown;order__unknown;family__unknown;genus__AA5F1	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__NucleariidaeandFonticulagroup;class__unknown;order__unknown;family__Nucleariidae;genus__Nuclearia	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
root__Root;domain__Eukaryota;phylum__Neocallimastigomycota;class__Neocallimastigomycetes;order__Neocallimastigales;family__Neocallimastigaceae;genus__unknown	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Neocallimastigomycota;class__Neocallimastigomycetes;order__Neocallimastigales;family__Neocallimastigaceae;genus__Pecoramyces	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Triplonchida;family__unknown;genus__unknown	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Enoplea;order__Enoplida;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Chromadorea;order__Tylenchida;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Chromadorea;order__Rhabditida;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0
root__Root;domain__Eukaryota;phylum__Nematozoa;class__Chromadorea;order__Araeolaimida;family__unknown;genus__unknown	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mucorales;family__Rhizopodaceae;genus__Rhizopus	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mucorales;family__Mucoraceae;genus__Mucor	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__IncertaeSedis;order__Mortierellales;family__Mortierellaceae;genus__Mortierella	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Glomerales;family__uncultured;genus__unknown	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes;order__Glomerales;family__Glomeraceae;genus__Glomus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Mollusca;class__Polyplacophora;order__Neoloricata;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-7;class__MAST-7D;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-3;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-2;class__unknown;order__unknown;family__unknown;genus__unknown	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-1;class__MAST-1C;order__unknown;family__unknown;genus__unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12C;order__unknown;family__unknown;genus__unknown	0	0	3	5	0	5	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown;order__unknown;family__Thraustochytriaceae;genus__uncultured	0	0	0	573	548	645	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown;order__unknown;family__Thraustochytriaceae;genus__Thraustochytrium	0	0	0	44	59	63	0	0	0	0	0	7	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown;order__unknown;family__Thraustochytriaceae;genus__Labyrinthuloides	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown;order__unknown;family__Thraustochytriaceae;genus__Aplanochytrium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown;order__unknown;family__Labyrinthulaceae;genus__Labyrinthula	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown;order__unknown;family__Amphitraemidae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__uncultured;order__unknown;family__unknown;genus__unknown	0	1	0	16	13	15	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Klebsormidiophyceae;class__unknown;order__unknown;family__unknown;genus__unknown	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__IncertaeSedis;class__unknown;order__unknown;family__unknown;genus__Pirsonia	0	0	0	242	237	258	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__IncertaeSedis;class__unknown;order__unknown;family__unknown;genus__Colponema	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Hyphochytriomycetes;class__unknown;order__Hyphochytriales;family__unknown;genus__Rhizidiomyces	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Hyphochytriomycetes;class__unknown;order__Hyphochytriales;family__unknown;genus__Hyphochytrium	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia;order__unknown;family__unknown;genus__Vahlkampfia	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	48	0
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia;order__unknown;family__unknown;genus__Tetramitus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia;order__unknown;family__unknown;genus__Singhamoeba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia;order__unknown;family__unknown;genus__Naegleria	0	0	0	0	0	0	0	0	0	0	0	5	4	17	0	292	3
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia;order__unknown;family__unknown;genus__Allovahlkampfia	1	0	6	0	0	0	0	0	0	0	0	0	0	3	0	3	5
root__Root;domain__Eukaryota;phylum__Gracilipodida;class__unknown;order__unknown;family__unknown;genus__unknown	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Gracilipodida;class__unknown;order__unknown;family__unknown;genus__Flamella	0	2	2	0	0	0	0	0	0	0	0	8	0	10	0	11	7
root__Root;domain__Eukaryota;phylum__Gracilipodida;class__unknown;order__unknown;family__unknown;genus__Filamoeba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Eukaryota;phylum__Gastrotricha;class__unknown;order__Chaetonotida;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
root__Root;domain__Eukaryota;phylum__Fractovitelliida;class__unknown;order__unknown;family__unknown;genus__Soliformovum	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	17	6
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea;order__unknown;family__unknown;genus__Ichthyobodo	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea;order__Parabodonida;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea;order__Neobodonida;family__unknown;genus__Rhynchomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea;order__Neobodonida;family__unknown;genus__Rhynchobodo	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea;order__Neobodonida;family__unknown;genus__Neobodo	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea;order__Neobodonida;family__unknown;genus__Dimastigella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Euglenida;order__Heteronematina;family__unknown;genus__Petalomonas	0	0	0	0	9	0	0	0	0	0	0	0	1	0	2	0	0
root__Root;domain__Eukaryota;phylum__Entoprocta;class__unknown;order__Coloniales;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__uncultured;order__unknown;family__unknown;genus__unknown	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__IncertaeSedis;order__unknown;family__unknown;genus__unknown	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__IncertaeSedis;order__unknown;family__unknown;genus__Blastodinium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__unknown;genus__unknown	0	0	0	3	4	5	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Thoracosphaeraceae;genus__unknown	0	0	0	22	24	42	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Thoracosphaeraceae;genus__Scrippsiella	0	0	0	86	96	166	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Thoracosphaeraceae;genus__Pfiesteria	0	0	0	39	38	43	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Thoracosphaeraceae;genus__Gloeodinium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Thoracosphaeraceae;genus__Cryptoperidiniopsis	0	0	0	179	151	235	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Podolampadaceae;genus__Podolampas	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__unknown;family__Podolampadaceae;genus__Lessardia	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__uncultured;family__unknown;genus__unknown	0	0	0	19	5	27	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Prorocentrales;family__unknown;genus__Prorocentrum	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__uncultured	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__Protoperidinium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__Peridinium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__Heterocapsa	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__Durinskia	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Peridiniales;family__unknown;genus__Aduncodinium	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__unknown;genus__Ptychodiscus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__unknown;genus__Gyrodinium	0	0	0	24	15	24	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__unknown;genus__Amphidinium	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__uncultured;genus__unknown	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Suessiaceae;genus__Symbiodinium	0	0	0	33	34	41	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Suessiaceae;genus__Biecheleria	0	0	0	26	18	30	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Kareniaceae;genus__unknown	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Kareniaceae;genus__Takayama	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Kareniaceae;genus__Karlodinium	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Kareniaceae;genus__Karenia	0	0	0	3	8	6	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__IncertaeSedis;genus__Apicoporus	0	0	0	5	8	9	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__IncertaeSedis;genus__Akashiwo	0	0	0	17	21	21	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Gymnodiniumclade;genus__unknown	0	0	0	42	27	41	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Gymnodiniumclade;genus__Lepidodinium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Gymnodiniumclade;genus__Gyrodiniellum	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Gymnodiniumclade;genus__Gymnodinium	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Gymnodiniumclade;genus__Erythropsidinium	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gymnodiniphycidae;family__Gymnodiniumclade;genus__Chytriodinium	0	0	0	47	48	59	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gonyaulacales;family__unknown;genus__Pyxidinopsis	0	0	0	7	7	12	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gonyaulacales;family__unknown;genus__Gonyaulax	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gonyaulacales;family__unknown;genus__Dapsilidinium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gonyaulacales;family__unknown;genus__Azadinium	0	0	1	8	10	26	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Gonyaulacales;family__unknown;genus__Alexandrium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Dinophysiales;family__unknown;genus__Sinophysis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Dinophysiales;family__unknown;genus__Phalacroma	0	0	0	78	88	134	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae;order__Dinophysiales;family__unknown;genus__Dinophysis	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__unknown;order__unknown;family__Melosirids;genus__Aulacoseira	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__unknown;order__Fragilariales;family__unknown;genus__Synedra	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__unknown;order__Fragilariales;family__unknown;genus__Rhabdonema	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Mediophyceae;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Mediophyceae;order__unknown;family__unknown;genus__Chaetoceros	0	0	0	0	0	1	0	26	0	5	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__unknown	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Surirella	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Sellaphora	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Rhaphoneis	0	0	0	118	138	127	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Pinnularia	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Navicula	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Luticola	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Hantzschia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae;order__unknown;family__unknown;genus__Achnanthes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Cryptomycota;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	94	89	96	0	0	0	0	0	0	0	0	4	1	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Postciliodesmatophora;order__Heterotrichea;family__unknown;genus__Blepharisma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Oxytrichidae;genus__unknown	1	0	0	1	0	1	0	0	0	0	0	0	0	10	0	10	2
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Hypotrichia;genus__unknown	11	12	10	39	41	20	0	5	0	0	0	0	0	3	0	23	1
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Hypotrichia;genus__uncultured	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Hypotrichia;genus__Stylonychia	0	2	0	28	30	19	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Hypotrichia;genus__Pseudouroleptus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Hypotrichia;genus__Oxytricha	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata;order__Spirotrichea;family__Hypotrichia;genus__Holosticha	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
